accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20210115|A|Agilent Technologies Inc.|A|NYSE|2266746|2502573||1618485|1.40||-9.42|-235827|2021-01-15
20210115|AA|Alcoa Corporation|A|NYSE|8761436|8818171||3524570|2.49||-0.64|-56735|2021-01-15
20210115|AAA|AAF First Priority CLO Bond ET|E|ARCA|2673|3619||1531|1.75||-26.14|-946|2021-01-15
20210115|AAALF|Aareal Bank AG AKT|S|OTC|15507|17408||388|39.97||-10.92|-1901|2021-01-15
20210115|AAAU|Goldman Sachs Physical Gold ET|E|ARCA|113104|107103||663533|1.00||5.60|6001|2021-01-15
20210115|AABB|Asia Broadband Inc Common Stoc|S|OTC|287083|839207||159667303|1.00||-65.79|-552124|2021-01-15
20210115|AABVF|Aberdeen International Inc Ord|S|OTC|3360|0||63679|1.00||100.00|3360|2021-01-15
20210115|AACAF|AAC Technologies Holdings Inc|S|OTC|20824133|20218661||1068|999.99||2.99|605472|2021-01-15
20210115|AACAY|AAC Technologies Holdings Inc|S|OTC|71964|15802||132645|1.00||355.41|56162|2021-01-15
20210115|AACG|ATA Creativity Global American|R|NNM|1193|3790||28610|1.00||-68.52|-2597|2021-01-15
20210115|AACMZ|Asia Cement Corp Global Deposi|S|OTC|4965|4965||0|999.99||0.00|0|2021-01-15
20210115|AACQ|Artius Acquisition Inc. Class|R|SC|310161|204819||1293141|1.00||51.43|105342|2021-01-15
20210115|AACQU|Artius Acquisition Inc. Unit|R|SC|877|2142||151862|1.00||-59.06|-1265|2021-01-15
20210115|AACQW|Artius Acquisition Inc Warrant|R|SC|23271|89853||423279|1.00||-74.10|-66582|2021-01-15
20210115|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|2490|8908||254930|1.00||-72.05|-6418|2021-01-15
20210115|AADR|AdvisorShares Dorsey Wright AD|E|ARCA|3979|17469||10795|1.00||-77.22|-13490|2021-01-15
20210115|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|6514|33314||925152|1.00||-80.45|-26800|2021-01-15
20210115|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|261505|285875||392672|1.00||-8.52|-24370|2021-01-15
20210115|AAGRY|Astra Agro Lestari TBK PT Unsp|S|OTC|10|0||102|1.00||100.00|10|2021-01-15
20210115|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|2800|7826||0|999.99||-64.22|-5026|2021-01-15
20210115|AAIC|Arlington Asset Investment Cor|A|NYSE|913933|868848||168819|5.41||5.19|45085|2021-01-15
20210115|AAICPRB|Arlington Asset Investment Cor|A|NYSE|2387|1313||440|5.43||81.80|1074|2021-01-15
20210115|AAICPRC|Arlington Asset Investment Cor|A|NYSE|3456|1338||1805|1.91||158.30|2118|2021-01-15
20210115|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|3462297|2557213||77000|44.96||35.39|905084|2021-01-15
20210115|AAIRF|American Aires Inc. Common Sha|S|OTC|100|1007||17557|1.00||-90.07|-907|2021-01-15
20210115|AAL|American Airlines Group Inc. C|R|NNM|152632087|171336981||49881830|3.06||-10.92|-18704894|2021-01-15
20210115|AALBF|Aalberts Industries NV Ordinar|S|OTC|12962|12003||0|999.99||7.99|959|2021-01-15
20210115|AAMAF|Atlas Mara Co Nvest Ltd. Ordin|S|OTC|373|6260||2280|1.00||-94.04|-5887|2021-01-15
20210115|AAMC|Altisource Asset Mgmt Corp|B|AMEX|6033|6731||3564|1.69||-10.37|-698|2021-01-15
20210115|AAME|Atlantic American Corporation|R|NNM|542|5271||131474|1.00||-89.72|-4729|2021-01-15
20210115|AAMMF|Almadex Minerals Ltd Ordinary|S|OTC|11|6435||26863|1.00||-99.83|-6424|2021-01-15
20210115|AAN|The Aaron's Company, Inc.|A|NYSE|525866|723842||621805|1.00||-27.35|-197976|2021-01-15
20210115|AANNF|Aroundtown SA Ordinary Shares|S|OTC|4218094|5752336||0|999.99||-26.67|-1534242|2021-01-15
20210115|AAOI|Applied Optoelectronics, Inc.|R|NNM|3820726|4084325||845697|4.52||-6.45|-263599|2021-01-15
20210115|AAON|AAON, Inc. Common Stock|R|NNM|3537179|3642202||194713|18.17||-2.88|-105023|2021-01-15
20210115|AAP|ADVANCE AUTO PARTS INC|A|NYSE|2997842|2812940||895821|3.35||6.57|184902|2021-01-15
20210115|AAPJ|AAP, Inc. Common Stock|S|OTC|5820|6270||10854|1.00||-7.18|-450|2021-01-15
20210115|AAPL|Apple Inc. Common Stock|R|NNM|99897228|91091816||98147149|1.02||9.67|8805412|2021-01-15
20210115|AASP|All-American SportPark, Inc. C|S|OTC|18635|10091||17101|1.09||84.67|8544|2021-01-15
20210115|AASZF|Atlantic Sapphire AS Common Sh|S|OTC|95904|115755||25216|3.80||-17.15|-19851|2021-01-15
20210115|AAT|AMERICAN ASSETS TRUST, INC.|A|NYSE|1082209|995473||193351|5.60||8.71|86736|2021-01-15
20210115|AATGF|ATI Airtest Technologies Inc O|S|OTC|24570|11450||82393|1.00||114.59|13120|2021-01-15
